stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
2.3370.690125,3370,"Marina - Diagonal",41.401742,2.178133,,0,,0
2.3371.690086,3371,"Badajoz - Diagonal",41.403138,2.189593,,0,,0
2.3372.690123,3372,"Felip Díaz Sandino - CLASA",41.300992,2.064359,,0,,0
2.3373.690126,3373,"Pablo Iglesias - Salvador Espriu",41.348672,2.130752,,0,,0
2.3374.690128,3374,"Av Joan Carles I - Botànica",41.350908,2.131426,,0,,0
2.3375.690181,3375,"Ctra de la Marina - Pl de la Constitució",41.324155,2.102096,,0,,0
2.3376.690162,3376,"Ctra de la Marina - Mataró",41.322608,2.103457,,0,,0
2.3377.690143,3377,"Eduard Toldrà - Ardena",41.388535,2.105869,,0,,0
2.3378.690183,3378,"Sepúlveda - Muntaner",41.383412,2.162684,,0,,0
2.3381.690559,3381,"Costa i Cuxart - Felip II",41.428128,2.176096,,0,,0
2.3382.690697,3382,"Espronceda - Ramon Turró",41.402398,2.208413,,0,,0
2.3383.690693,3383,"Bac de Roda - Pg.Taulat",41.403262,2.209743,,0,,0
2.3384.691039,3384,"Alfons XIII - Juan Valera",41.438101,2.225484,,0,,0
2.3385.690205,3385,"Parc de la Maquinista",41.435582,2.196345,,0,,0
2.3386.690226,3386,"Av Cardenal Vidal i Barraquer - Pl Botticelli",41.432762,2.151829,,0,,0
2.3387.690231,3387,"Berenguer de Palou - Ferran Turné",41.424585,2.191736,,0,,0
2.3388.690726,3388,"Còrsega - Pg  de Gràcia",41.397099,2.160005,,0,,0
2.3389.690432,3389,"Estació del Nord",41.394369,2.181817,,0,,0
2.3390.690887,3390,"Paral·lel - Floridablanca",41.37512,2.154936,,0,,0
2.3391.690403,3391,"Pg  Sant Joan - Consell de Cent",41.397042,2.172522,,0,,0
2.3392.690424,3392,"Homer - Escipió",41.408002,2.145065,,0,,0
2.3393.690446,3393,"Concili de Trento - Pl  de la Pau",41.422445,2.209683,,0,,0
2.3395.694726,3395,"Pg  Isabel II - Pla de Palau",41.382816,2.183787,,0,,0
2.3396.691217,3396,"Pla de Palau - Av Marquès de l'Argentera",41.383472,2.183816,,0,,0
2.3397.690740,3397,"Meridiana - Almogàvers",41.394137,2.186762,,0,,0
2.3400.690742,3400,"Marina - Meridiana",41.395371,2.186302,,0,,0
2.3401.690743,3401,"Marina - Almogàvers",41.395203,2.186181,,0,,0
2.3402.690804,3402,"Meridiana - Almassora",41.452023,2.189206,,0,,0
2.3404.691452,3404,"Av dels Quinze - Serrano",41.429171,2.17428,,0,,0
2.3405.691017,3405,"Irlanda - Passatge d'Irlanda",41.448687,2.214587,,0,,0
2.3406.691018,3406,"Rbla de Sant Sebastià - Irlanda",41.450684,2.212359,,0,,0
2.3407.691041,3407,"Alfons XIII - Jumella",41.437692,2.225167,,0,,0
2.3408.691095,3408,"Alumini - Ctra del Prat",41.35912,2.132811,,0,,0
2.3409.691103,3409,"Alumini - Foc",41.354494,2.136153,,0,,0
2.3410.691105,3410,"Alumini - Foc",41.354525,2.136312,,0,,0
2.3411.691653,3411,"Camí de la Font Freda - Girona",41.490567,2.187788,,0,,0
2.3412.691655,3412,"Camí de la Font Freda - Girona",41.49109,2.188771,,0,,0
2.3413.691651,3413,"Provença - Larramendi",41.479585,2.188805,,0,,0
2.3414.691649,3414,"Av de la Ribera - Larramendi",41.48028,2.189943,,0,,0
2.3417.691187,3417,"Ronda Sant Pau - Carrer de les Flors",41.37569,2.167213,,0,,0
2.3418.691189,3418,"Ronda Sant Pau - Paral·lel",41.375487,2.167489,,0,,0
2.3420.695013,3420,"Sant Adrià - Biosca",41.436516,2.207089,,0,,0
2.3421.694927,3421,"Química - Av. Ferreria",41.485726,2.176645,,0,,0
2.3422.692105,3422,"Vallespir - Pl  del Centre",41.381977,2.135296,,0,,0
2.3423.692596,3423,"Av Rio de Janeiro - Cementiri de Sant Andreu",41.436821,2.180517,,0,,0
2.3424.692604,3424,"Muntaner - Bisbe Sivilla",41.404463,2.135984,,0,,0
2.3425.692420,3425,"Mandri - Mitre",41.401783,2.135551,,0,,0
2.3426.692330,3426,"Viladomat - Av Roma",41.384434,2.150906,,0,,0
2.3428.691401,3428,"Major - Riera d'en Nofre",41.368857,2.052875,,0,,0
2.3429.691405,3429,"Ctra BV 2001- Benzinera",41.37059,2.050412,,0,,0
2.3430.691409,3430,"Ctra BV 2001- Onze de Setembre",41.374443,2.046264,,0,,0
2.3431.691415,3431,"Onze de Setembre - Pg  del Canal",41.375993,2.048056,,0,,0
2.3432.691411,3432,"Ctra BV 2001- Onze de Setembre",41.374375,2.046171,,0,,0
2.3433.691407,3433,"Ctra BV 2001- Benzinera",41.370569,2.050316,,0,,0
2.3434.691403,3434,"Major - Creu d'en Muntaner",41.368755,2.052854,,0,,0
2.3435.691327,3435,"Av Sant Ildefons - Av República Argentina",41.363594,2.083662,,0,,0
2.3436.695303,3436,"Av Cardenal Vidal i Barraquer - Berruguete",41.432765,2.151573,,0,,0
2.3438.693925,3438,"Manso - Rocafort",41.375744,2.159265,,0,,0
2.3441.691616,3441,"Lleida - Coronel Sanfeliu",41.322428,2.095754,,0,,0
2.3442.693508,3442,"Carrer número 25 - Av Parc Logístic",41.341429,2.127758,,0,,0
2.3443.691907,3443,"Gombau - Jaume Giralt",41.387183,2.179344,,0,,0
2.3445.691951,3445,"Cementiri de l'Est - Carmen Amaya",41.394136,2.201957,,0,,0
2.3446.691963,3446,"Av Pompeu Fabra - Ramiro de Maeztu",41.414466,2.158532,,0,,0
2.3447.693620,3447,"Riera Can Toda - Antequera",41.413992,2.157728,,0,,0
2.3448.691967,3448,"Riera Can Toda - Miquel i Badia",41.413098,2.158743,,0,,0
2.3449.692529,3449,"Comte d'Urgell - Mercat del Ninot",41.386225,2.153286,,0,,0
2.3450.692528,3450,"Comte d'Urgell - Hospital Clínic",41.388828,2.149828,,0,,0
2.3452.695691,3452,"Pg  Sant Gervasi - Balmes",41.409981,2.136384,,0,,0
2.3453.692632,3453,"Av Tibidabo - La Rotonda",41.410966,2.136588,,0,,0
2.3454.692381,3454,"Bilbao - Perú",41.407906,2.196606,,0,,0
2.3455.693509,3455,"Av Parc Logístic - Carrer número 25",41.341433,2.127736,,0,,0
2.3456.692642,3456,"Carrer 3 - Carrer E",41.337909,2.124259,,0,,0
2.3457.692470,3457,"Carrer D - Carrer 3",41.334467,2.131443,,0,,0
2.3460.692518,3460,"Castelldefels - Llerona",41.459713,2.181618,,0,,0
2.3461.694651,3461,"Rbla Marina - Travessia Industrial",41.353611,2.106479,,0,,0
2.3462.694341,3462,"Rambla Marina - Cobalt",41.357725,2.103348,,0,,0
2.3463.692678,3463,"Enric Prat de la Riba - Rambla Marina",41.360044,2.102662,,0,,0
2.3464.694929,3464,"Av. Ferreria - Física",41.485813,2.174026,,0,,0
2.3465.692738,3465,"Miquel Reverter - Verge dels Dolors",41.385233,2.073807,,0,,0
2.3468.693825,3468,"Marroc - Bilbao",41.406936,2.198593,,0,,0
2.3469.692767,3469,"Tànger - Llacuna",41.40382,2.194464,,0,,0
2.3470.692868,3470,"Pla de Palau - Metro Barceloneta",41.381826,2.184658,,0,,0
2.3471.692913,3471,"Ctra de Vallvidrera - Camí de l'Observatori",41.41973,2.119685,,0,,0
2.3473.695455,3473,"Metro Collblanc",41.375702,2.11851,,0,,0
2.3474.695652,3474,"Av Tibidabo - Pg Sant Gervasi",41.410759,2.136529,,0,,0
2.3475.693010,3475,"Marià Lavèrnia",41.419488,2.163753,,0,,0
2.3476.693027,3476,"Pg Vall d'Hebron - IES Narcís Monturiol",41.432067,2.145401,,0,,0
2.3477.694290,3477,"Pg Taulat-Pl de Llevant",41.4097,2.218056,,0,,0
2.3479.693941,3479,"UPC-Campus Diagonal Besòs",41.412449,2.220205,,0,,0
2.3480.694017,3480,"Tànger - Badajoz",41.401414,2.191243,,0,,0
2.3482.693125,3482,"Panorama - Marià Lavèrnia",41.419183,2.165007,,0,,0
2.3483.693164,3483,"Vall d'Ordesa - Institut Josep Pla",41.431583,2.16428,,0,,0
2.3484.693166,3484,"Vall d'Ordesa - Canfranc",41.431044,2.166523,,0,,0
2.3488.693206,3488,"Ctra La Marina - Pau Casals",41.329402,2.098556,,0,,0
2.3489.693204,3489,"Lo Gaiter del Llobregat - Av Pare A. de Palma",41.331098,2.102083,,0,,0
2.3490.693202,3490,"Les Moreres - Av Josep Anselm Clavé",41.333002,2.100186,,0,,0
2.3491.693200,3491,"Les Moreres - Av Josep Anselm Clavé",41.332881,2.100183,,0,,0
2.3498.693397,3498,"Rbla Prim - Jaume Brossa",41.427609,2.198183,,0,,0
2.3499.693398,3499,"Via Trajana - Santander",41.428502,2.200419,,0,,0
2.3500.693415,3500,"Av Sivatte -  Vallbona",41.46626,2.178826,,0,,0
2.3504.693389,3504,"Via Trajana - Jaume Brossa",41.428703,2.20243,,0,,0
2.3505.693390,3505,"Via Trajana - Rbla Prim",41.428577,2.198638,,0,,0
2.3506.693394,3506,"Cantàbria - Rbla Prim",41.425073,2.199861,,0,,0
2.3507.693396,3507,"Cantàbria - Rbla Prim",41.424938,2.200059,,0,,0
2.3508.693395,3508,"Santander - Pont del Treball Digne",41.42279,2.196723,,0,,0
2.3509.693440,3509,"Marina-Llull",41.39271,2.189837,,0,,0
2.3510.693442,3510,"Marina-Pujades",41.392653,2.189535,,0,,0
2.3514.693923,3514,"Artesania - Via Favència",41.443094,2.171991,,0,,0
2.3515.693676,3515,"Rda. Guineueta Vella-Antonio Machado",41.443952,2.169747,,0,,0
2.3516.693680,3516,"Tarragona - Consell de Cent",41.376434,2.147776,,0,,0
2.3517.693636,3517,"Cisell-Mare de Déu de Port",41.354931,2.145385,,0,,0
2.3518.694037,3518,"Mare de Déu de Port-L'Anoia",41.364055,2.139447,,0,,0
2.3519.694039,3519,"Mineria-Font Florida",41.36636,2.139877,,0,,0
2.3520.693678,3520,"Pl. Sants",41.375708,2.136152,,0,,0
2.3521.694041,3521,"Comtes de Bell-lloc-Berlín",41.382316,2.13617,,0,,0
2.3522.694043,3522,"Can Bruixa-Comtes de Bell-lloc",41.384596,2.134156,,0,,0
2.3524.694045,3524,"Joan Güell-Travessera de les Corts",41.383664,2.131024,,0,,0
2.3525.694047,3525,"Joan Güell - Av. Madrid",41.380299,2.132537,,0,,0
2.3526.694092,3526,"Joan Güell-Cerdanyola",41.377256,2.133881,,0,,0
2.3527.694051,3527,"Química-Gran Via",41.365779,2.1383,,0,,0
2.3528.694053,3528,"Mare de Déu de Port-Foc",41.358306,2.143337,,0,,0
2.3530.693682,3530,"Cantàbria-Rambla Guipúscoa",41.419747,2.201159,,0,,0
2.3531.693983,3531,"Selva de Mar-Rambla Guipúscoa",41.416898,2.1986,,0,,0
2.3532.693985,3532,"Selva de Mar-Pg Taulat",41.405383,2.213507,,0,,0
2.3533.693645,3533,"Av del Litoral-Platja de Llevant",41.403978,2.216343,,0,,0
2.3534.693987,3534,"Josep Pla-Pg Garcia Fària",41.407401,2.21785,,0,,0
2.3535.694117,3535,"Josep Pla-Av Diagonal",41.409288,2.215358,,0,,0
2.3536.693674,3536,"Lope de Vega-Garcia Fària",41.400577,2.208815,,0,,0
2.3537.693702,3537,"Provença-Villarroel",41.388437,2.153025,,0,,0
2.3538.693977,3538,"Rda Guinardó-Sant Quintí",41.41585,2.173865,,0,,0
2.3539.693989,3539,"Rda Guinardó-Vinyals",41.418438,2.17629,,0,,0
2.3540.693993,3540,"Rda Guinardó-Segle XX",41.422467,2.177208,,0,,0
2.3541.693995,3541,"Rda Guinardó-Vinyals",41.418418,2.176108,,0,,0
2.3542.693997,3542,"Rda Guinardó-Telègraf",41.416604,2.174213,,0,,0
2.3543.693999,3543,"Rda Guinardó-Cartagena",41.414243,2.171036,,0,,0
2.3544.694567,3544,"Av Pearson - Av d'Esplugues",41.39406,2.111971,,0,,0
2.3545.694565,3545,"Av Pearson - Pl Joan d'Alòs",41.393773,2.110352,,0,,0
2.3546.694471,3546,"Pg. Zona Franca-Sant Eloi",41.355302,2.142772,,0,,0
2.3547.694023,3547,"Cristóbal de Moura-Perpinyà",41.417994,2.21556,,0,,0
2.3548.693933,3548,"Cristóbal de Moura-Rambla Prim",41.415668,2.212453,,0,,0
2.3549.694021,3549,"Cristóbal de Moura-Josep Pla",41.413805,2.209948,,0,,0
2.3551.694060,3551,"Marroc-Bac de Roda",41.409,2.201321,,0,,0
2.3552.694013,3552,"Tànger-Av Meridiana",41.398583,2.187428,,0,,0
2.3553.693929,3553,"Cristóbal de Moura-Espronceda",41.407991,2.202433,,0,,0
2.3554.694019,3554,"Cristóbal de Moura-Josep Pla",41.413178,2.209377,,0,,0
2.3555.693935,3555,"Cristóbal de Moura - Rambla Prim",41.415683,2.212694,,0,,0
2.3556.693946,3556,"Cristóbal de Moura-Perpinyà",41.417911,2.215801,,0,,0
2.3557.693968,3557,"Travessera de Gràcia-Muntaner",41.395649,2.148727,,0,,0
2.3558.693966,3558,"Travessera de Gràcia - Calvet",41.39348,2.145435,,0,,0
2.3559.695728,3559,"Mas Casanovas-Hospital de Sant Pau",41.415135,2.173497,,0,,0
2.3561.693660,3561,"Manso-Calàbria",41.376355,2.160074,,0,,0
2.3562.693854,3562,"Pere IV-Selva de Mar",41.411317,2.203926,,0,,0
2.3563.693843,3563,"Pere IV-Llacuna",41.402099,2.197206,,0,,0
2.3564.693841,3564,"Pere IV - Bilbao",41.405266,2.199816,,0,,0
2.3565.693856,3565,"Pere IV-Provençals",41.41117,2.204043,,0,,0
2.3566.694227,3566,"Pl Lesseps",41.406215,2.149082,,0,,0
2.3567.693657,3567,"Manso-Viladomat",41.376531,2.160305,,0,,0
2.3568.693700,3568,"Viladomat - Sepúlveda",41.379059,2.158033,,0,,0
2.3569.693706,3569,"Estació de Sants-Direcció Hospital Clínic",41.379566,2.141334,,0,,0
2.3570.693709,3570,"Provença-Casanova",41.389572,2.154554,,0,,0
2.3571.693912,3571,"Pujades-Joan d'Àustria",41.393679,2.189841,,0,,0
2.3572.693914,3572,"Llull-Joan d'Àustria",41.392838,2.191119,,0,,0
2.3573.693723,3573,"Rambla Prim-Santander",41.426347,2.199656,,0,,0
2.3574.694483,3574,"Viladomat - Marquès de Campo Sagrado",41.375491,2.162752,,0,,0
2.3575.694580,3575,"Entença - Av Mistral",41.376667,2.15461,,0,,0
2.3576.694582,3576,"Entença - València",41.381839,2.147769,,0,,0
2.3577.694584,3577,"Entença -Roselló",41.384259,2.144559,,0,,0
2.3578.694586,3578,"Entença - Av Josep Tarradellas",41.386162,2.142084,,0,,0
2.3579.694590,3579,"Entença - Déu i Mata",41.390326,2.137758,,0,,0
2.3580.694535,3580,"Doctor Fleming - Santa Fe de Nou Mèxic",41.394343,2.135004,,0,,0
2.3581.694541,3581,"Calatrava - Vergós",41.399539,2.130293,,0,,0
2.3582.694539,3582,"Iradier - Pg. Bonanova",41.403209,2.126687,,0,,0
2.3583.694476,3583,"Anglí - Pl. Benet XV",41.405451,2.120661,,0,,0
2.3584.694574,3584,"Anglí - Margenat",41.403392,2.122679,,0,,0
2.3585.694576,3585,"Anglí - Pg. Bonanova",41.401338,2.124694,,0,,0
2.3586.694578,3586,"Anglí - Via Augusta",41.398121,2.127842,,0,,0
2.3587.694533,3587,"Dr Fleming - Ronda General Mitre",41.3948,2.134603,,0,,0
2.3588.694537,3588,"Dr Fleming - Bori i Fontestà",41.391817,2.136052,,0,,0
2.3589.694059,3589,"Manso-Comte Borrell",41.377554,2.161663,,0,,0
2.3590.694592,3590,"Viladomat - Còrsega",41.386972,2.147531,,0,,0
2.3591.694594,3591,"Viladomat - Aragó",41.38272,2.15319,,0,,0
2.3592.694596,3592,"Viladomat - Diputació",41.380657,2.155911,,0,,0
2.3594.694722,3594,"Sant Ramon de Penyafort - Ronda Litoral",41.413204,2.221761,,0,,0
2.3595.694523,3595,"Sant Ramon de Penyafort - Av Eduard Maristany",41.413838,2.220957,,0,,0
2.3596.694778,3596,"Sant Ramon de Penyafort - Ponent",41.418119,2.217785,,0,,0
2.3597.694780,3597,"Alfons el Magnànim - Jaume Huguet",41.418046,2.212575,,0,,0
2.3598.694782,3598,"Alfons el Magnànim - Jaume Huguet",41.417858,2.212492,,0,,0
2.3599.694143,3599,"Carrer número 3 - Carrer A",41.332295,2.139921,,0,,0
2.3600.694149,3600,"Carrer Z - Carrer número 3",41.330516,2.141744,,0,,0
2.3604.694724,3604,"Vallcivera-Av Rasos de Peguera",41.459576,2.175985,,0,,0
2.3606.695271,3606,"Carmen Amaya - Ptge de la Llacuna",41.395972,2.204793,,0,,0
2.3607.695273,3607,"Llacuna - Doctor Trueta",41.398474,2.202495,,0,,0
2.3608.695311,3608,"Llacuna - Llull",41.40016,2.200262,,0,,0
2.3609.695315,3609,"Jardins de Miquel Martí i Pol",41.403715,2.195587,,0,,0
2.3610.695596,3610,"Trinxant - Ripollès",41.414493,2.185724,,0,,0
2.3611.695319,3611,"Trinxant - Sant Antoni Maria Claret",41.416924,2.182545,,0,,0
2.3612.695321,3612,"Navas de Tolosa - Juan de Garay",41.419294,2.181442,,0,,0
2.3613.695543,3613,"Meridiana - Aragó",41.407994,2.1866,,0,,0
2.3614.695825,3614,"Pl de les Glòries",41.403754,2.18818,,0,,0
2.3615.695323,3615,"Museu Can Framis",41.402691,2.194538,,0,,0
2.3616.695325,3616,"Roc Boronat - Pere IV",41.400956,2.196799,,0,,0
2.3617.695329,3617,"Roc Boronat - Llull",41.399271,2.199003,,0,,0
2.3618.695252,3618,"Independència - Sant Antoni Maria Claret",41.412669,2.17706,,0,,0
2.3619.695243,3619,"Can Marcet",41.434412,2.151064,,0,,0
2.3620.695108,3620,"Can Marcet - Vall d'Hebron",41.435139,2.148195,,0,,0
2.3621.695245,3621,"Av Estatut - Botticelli",41.434963,2.153043,,0,,0
2.3622.695870,3622,"Pl Botticelli",41.432856,2.153033,,0,,0
2.3623.695254,3623,"Castillejos - Enamorats",41.403818,2.181726,,0,,0
2.3624.695256,3624,"Teatre Nacional de Catalunya",41.401101,2.185324,,0,,0
2.3625.695258,3625,"Pamplona - Tànger",41.398651,2.188608,,0,,0
2.3626.695260,3626,"Pamplona - Pere IV",41.395838,2.192396,,0,,0
2.3627.695262,3627,"Pamplona - Doctor Trueta",41.393399,2.195672,,0,,0
2.3628.695265,3628,"Arquitecte Sert - Av Icària",41.391266,2.198524,,0,,0
2.3629.695267,3629,"Av Litoral - Arquitecte Sert",41.391126,2.201555,,0,,0
2.3630.695107,3630,"Jaume Vicenç i Vives - Icària",41.39431,2.201214,,0,,0
2.3631.695250,3631,"Cartagena - Niça",41.414494,2.169869,,0,,0
2.3632.695474,3632,"Tajo - Pl Santes Creus",41.429995,2.162399,,0,,0
2.3633.695212,3633,"Llobregós - Ciències",41.425409,2.15802,,0,,0
2.3634.695210,3634,"Petrarca - Fabra i Puig",41.43021,2.167298,,0,,0
2.3635.695234,3635,"Pg Vall d'Hebron-Trueba",41.422944,2.141584,,0,,0
2.3636.695098,3636,"Josep Garí - Comte de Sert",41.415568,2.135229,,0,,0
2.3637.695331,3637,"Ronda Guinardó - Pi i Margall",41.411749,2.164,,0,,0
2.3638.695305,3638,"Mas Casanovas - Cartagena",41.414235,2.172285,,0,,0
2.3639.695208,3639,"Petrarca - Pg Maragall",41.428276,2.163975,,0,,0
2.3640.695100,3640,"Josep Garí - Av Tibidabo",41.415219,2.134433,,0,,0
2.3642.695143,3642,"Sas-Pl Fra Juníper Serra",41.4389,2.20392,,0,,0
2.3643.695238,3643,"Pg Sant Antoni - Vallespir",41.37843,2.138347,,0,,0
2.3644.695103,3644,"Pg Sant Antoni - Pl Sants",41.375547,2.135554,,0,,0
2.3645.695214,3645,"Metro Onze de Setembre",41.428163,2.19486,,0,,0
2.3646.695105,3646,"Parc de Cervantes",41.386027,2.105376,,0,,0
2.3647.695505,3647,"Riera Blanca - Plaça Guernica",41.374998,2.122801,,0,,0
2.3648.695636,3648,"Riera Blanca - Rambla Catalana",41.372262,2.126256,,0,,0
2.3650.695509,3650,"Riera Blanca - Congost",41.370906,2.128783,,0,,0
2.3651.695511,3651,"Riera Blanca - Santiago Ramón y Cajal",41.369159,2.130794,,0,,0
2.3652.695513,3652,"Riera Blanca - Santiago Ramon y Cajal",41.369193,2.130913,,0,,0
2.3653.695590,3653,"Riera Blanca - Pavia",41.371196,2.128227,,0,,0
2.3654.695592,3654,"Riera Blanca - Sant Frederic",41.372581,2.126017,,0,,0
2.3655.694525,3655,"Irlanda - Mossèn Jacint Verdaguer",41.447658,2.214966,,0,,0
2.3656.695226,3656,"Sant Adrià - Pg de l'Havana",41.435722,2.200481,,0,,0
2.3659.695224,3659,"Tucumán - Caracas",41.446153,2.201393,,0,,0
2.3661.695550,3661,"Riera Blanca - Regent Mendieta",41.376218,2.121807,,0,,0
2.3662.695503,3662,"Arístides Maillol - Trav. de les Corts",41.378352,2.121243,,0,,0
2.3673.694624,3673,"Av dels Alps - Tanatori",41.354932,2.077792,,0,,0
2.3674.695484,3674,"Av. Tibidabo - García Mariño",41.412114,2.135741,,0,,0
2.3675.695142,3675,"Av Tibidabo-Bosch i Alsina",41.413716,2.134356,,0,,0
2.3676.694728,3676,"Santander - Cànem",41.430583,2.20447,,0,,0
2.3677.694737,3677,"Via Trajana - Santander",41.4283,2.203405,,0,,0
2.3678.694741,3678,"Via Trajana - Binèfar",41.426913,2.206319,,0,,0
2.3680.694749,3680,"Ctra. de Mataró - Via Trajana",41.423585,2.211304,,0,,0
2.3681.694747,3681,"Ctra de Mataró - Argentina",41.423535,2.211399,,0,,0
2.3683.694739,3683,"Via Trajana - Binèfar",41.426968,2.206404,,0,,0
2.3684.694735,3684,"Via Trajana - Santander",41.428159,2.203898,,0,,0
2.3685.694730,3685,"Santander - Ferrocarril",41.431284,2.205338,,0,,0
2.3686.694652,3686,"Rbla. Marina - CAP Pura Fernández",41.356399,2.104198,,0,,0
2.3687.694643,3687,"Rbla Marina - Ctra del Mig Líneas",41.353917,2.105449,,0,,0
2.3688.694791,3688,"Extremadura - Guipúscoa",41.424765,2.209254,,0,,0
2.3689.694789,3689,"Extremadura - Guipúscoa",41.425174,2.209432,,0,,0
2.3691.694934,3691,"Mecànica - Progrés",41.484961,2.171564,,0,,0
2.3692.694936,3692,"Química - Progrés",41.483847,2.176316,,0,,0
2.3693.694942,3693,"Av. Ferreria - Progrés",41.48504,2.177909,,0,,0
2.3694.694938,3694,"Vapor - Física",41.487325,2.173624,,0,,0
2.3695.694940,3695,"Av. Ferreria - Mecànica",41.48605,2.171609,,0,,0
2.3696.694846,3696,"Pau Claris - Casp",41.390153,2.170427,,0,,0
2.3697.695145,3697,"Pg Sant Joan - Sant Antoni Maria Claret",41.403301,2.164787,,0,,0
2.3698.694967,3698,"Lisboa - Santa Joana d'Arc",41.429626,2.158653,,0,,0
2.3699.695472,3699,"Dante Alighieri - Estoril",41.428988,2.161946,,0,,0
2.3700.695515,3700,"Riera Blanca - Santa Eulàlia",41.367752,2.131643,,0,,0
2.3701.695582,3701,"Aprestadora - Buenos Aires",41.365484,2.131021,,0,,0
2.3702.695712,3702,"Aprestadora - Modern",41.363209,2.127758,,0,,0
2.3703.696016,3703,"Metro Provençana",41.361442,2.12412,,0,,0
2.3704.695501,3704,"Amadeu Torner - Aprestadora",41.360494,2.123016,,0,,0
2.3705.696035,3705,"Amadeu Torner - Jerusalem",41.358236,2.124349,,0,,0
2.3706.695552,3706,"Av Joan Carles I - Av Gran Via",41.355706,2.125841,,0,,0
2.3707.695642,3707,"Av Joan Carles I - Ciències",41.353596,2.127559,,0,,0
2.3708.695644,3708,"Av Joan Carles I - Botànica",41.351866,2.129661,,0,,0
2.3709.695556,3709,"Pablo Iglesias - Miguel Hernández",41.346352,2.124723,,0,,0
2.3710.695495,3710,"Primer de maig - Botànica",41.346081,2.122133,,0,,0
2.3711.695648,3711,"Botànica - Primer de Maig",41.347668,2.123297,,0,,0
2.3712.695554,3712,"Av. Joan Carles I - Ciències",41.355639,2.126136,,0,,0
2.3713.695559,3713,"Amadeu Torner - Gran Via",41.357873,2.124819,,0,,0
2.3714.695517,3714,"Amadeu Torner - Aprestadora",41.36185,2.122466,,0,,0
2.3715.695588,3715,"Av del Carrilet - Cooperativa",41.365,2.122414,,0,,0
2.3716.695586,3716,"Av del Carrilet - Comerç",41.364564,2.12627,,0,,0
2.3717.695584,3717,"Av del Carrilet - Jacint Verdaguer",41.364886,2.130243,,0,,0
2.3718.695580,3718,"Riera Blanca - Santa Eulàlia",41.367911,2.131698,,0,,0
2.3719.695044,3719,"Iradier - Terré",41.407101,2.122888,,0,,0
2.3720.695646,3720,"Av Joan Carles I - Botànica",41.352014,2.129859,,0,,0
2.3721.695526,3721,"Av. Lluís Companys - Pl. Maria A. Capmany",41.376408,2.058518,,0,,0
2.3722.695545,3722,"Meridiana - Aragó",41.408214,2.187133,,0,,0
2.3726.695892,3726,"Av Jordà - Judea",41.425281,2.140238,,0,,0
2.3727.695893,3727,"Pare Mariana - Pg Vall d'Hebron",41.430467,2.145694,,0,,0
2.3728.695895,3728,"Arquitecte Moragas - Juan de Mena",41.431799,2.147063,,0,,0
2.3729.695897,3729,"Berruguete - Av Cardenal Vidal i Barraquer",41.432764,2.150873,,0,,0
2.3730.695899,3730,"Berruguete - Rubió i Balaguer",41.43333,2.148688,,0,,0
2.3731.695901,3731,"Hospital Vall d'Hebron - Barri Montbau",41.427626,2.144033,,0,,0
2.3732.695909,3732,"Arquitectura - Pl Zurbarán",41.42952,2.143206,,0,,0
2.3733.695913,3733,"Àngel Marquès - Domènech i Montaner",41.429625,2.141995,,0,,0
2.3734.695915,3734,"Àngel Marquès - Música",41.43139,2.142812,,0,,0
2.3735.695917,3735,"Harmonia - Pl Mossèn Ferran Palau",41.433108,2.145103,,0,,0
